Performance
137.086042
Index,Sum
19915,-35681.863281
19916,-34156.765625
19917,-38538.496094
19918,-23075.814453
19919,-34425.832031
19920,-34777.039063
19921,-44759.125000
19922,-44694.582031
19923,-31652.462891
19924,-38750.738281
19925,-29911.769531
19926,-45140.519531
19927,-50395.273438
19928,-41426.648438
19929,-47038.863281
19930,-39740.171875
19931,-42702.472656
19932,-36337.941406
19933,-43748.058594
19934,-45897.722656
19935,-51992.218750
19936,-45737.109375
19937,-41150.480469
19938,-49433.238281
19939,-43742.105469
19940,-39616.082031
19941,-47193.125000
19942,-54296.339844
19943,-49655.187500
19944,-44824.972656
19945,-52083.570313
19946,-45960.558594
19947,-34532.222656
19948,-37372.003906
19949,-34227.824219
19950,-48516.851563
19951,-43046.074219
19952,-39466.964844
19953,-38895.343750
19954,-44283.902344
19955,-35881.257813
19956,-32724.988281
19957,-33364.019531
19958,-31706.509766
19959,-37036.660156
19960,-31166.882813
19961,-33385.160156
19962,-24743.642578
19963,-24925.933594
19964,-26273.115234
19965,-31490.201172
19966,-36111.792969
19967,-37684.425781
19968,-27239.859375
19969,-25526.505859
19970,-25930.845703
19971,-20256.363281
19972,-17252.144531
19973,-33336.429688
19974,-16885.236328
19975,-4589.272461
19976,-17808.849609
19977,-12691.980469
19978,-8664.765625
19979,-13060.503906
19980,-6780.666504
19981,-5673.719238
19982,-22048.980469
19983,-10755.180664
19984,-694.207642
19985,-4492.919922
19986,-1701.146484
19987,-3228.010010
19988,-57.087807
19989,-12375.466797
19990,-9870.911133
19991,-8713.811523
19992,3475.851563
19993,-1659.852417
19994,6014.876465
19995,-2500.086914
19996,-332.990509
19997,7793.080566
19998,5947.077637
19999,7891.754395
20000,17789.748047
20001,9664.059570
20002,-608.969238
20003,23569.785156
20004,11034.249023
20005,16527.316406
20006,7179.741211
20007,11381.428711
20008,21871.123047
20009,20887.597656
20010,26218.632813
20011,26200.472656
20012,21375.935547
20013,30588.822266
20014,34044.777344
20015,29260.750000
20016,30834.632813
20017,31906.562500
20018,30115.025391
20019,27166.091797
20020,37193.804688
20021,39361.906250
20022,32935.027344
20023,32732.115234
20024,42578.855469
20025,36928.984375
20026,25251.683594
20027,34208.011719
20028,46109.929688
20029,39772.218750
20030,41917.035156
20031,42789.644531
20032,39154.843750
20033,34562.644531
20034,27424.361328
20035,43064.839844
20036,44645.957031
20037,45347.003906
20038,46500.566406
20039,40040.621094
20040,49333.144531
20041,33974.480469
20042,54132.761719
20043,45442.609375
20044,35336.343750
20045,46555.101563
20046,44537.832031
20047,47737.800781
20048,50692.281250
20049,30517.335938
20050,40301.421875
20051,51383.542969
20052,45092.695313
20053,46099.507813
20054,39332.796875
20055,21954.457031
20056,49700.222656
20057,41282.179688
20058,38648.148438
20059,35182.863281
20060,32947.886719
20061,42181.210938
20062,43980.976563
20063,33348.750000
20064,40239.207031
20065,31804.455078
20066,42103.554688
20067,42545.046875
20068,30604.550781
20069,30676.431641
20070,29482.261719
20071,28774.980469
20072,26251.271484
20073,20136.927734
20074,33028.882813
20075,31657.845703
20076,21793.335938
20077,22428.318359
20078,34233.488281
20079,22769.091797
20080,19670.417969
20081,17518.951172
20082,22389.378906
20083,16190.395508
20084,20245.402344
20085,20073.921875
20086,16784.335938
20087,29565.962891
20088,18954.126953
20089,1380.475952
20090,16778.777344
20091,11420.992188
20092,28934.486328
20093,10630.677734
20094,4454.710938
20095,14626.736328
20096,2936.084961
20097,378.157776
20098,5944.498535
20099,572.219299
20100,1735.625488
20101,-2227.651123
20102,-8845.536133
20103,-11147.053711
20104,-11094.183594
20105,-7905.911133
20106,-5502.701660
20107,-19677.998047
20108,-8226.458984
20109,-13875.864258
20110,-6850.010742
20111,-20051.925781
20112,-13660.669922
20113,-23528.425781
20114,-36653.375000
20115,-13154.833008
20116,-15624.832031
20117,-15292.838867
20118,-21764.789063
20119,-26912.058594
20120,-32126.277344
20121,-17770.707031
20122,-30217.132813
20123,-30844.234375
20124,-32788.074219
20125,-28787.255859
20126,-29461.173828
20127,-23688.630859
20128,-27916.152344
20129,-28474.412109
20130,-34341.042969
20131,-34150.343750
20132,-24470.470703
20133,-44417.035156
20134,-31996.814453
20135,-34197.355469
20136,-29120.652344
20137,-34455.089844
20138,-43825.632813
20139,-36135.480469
20140,-46017.546875
20141,-40247.792969
20142,-37937.128906
20143,-36598.710938
20144,-29272.335938
20145,-40032.898438
20146,-50145.472656
20147,-36349.312500
20148,-41781.187500
20149,-31398.832031
20150,-46326.789063
20151,-38012.644531
20152,-43495.796875
20153,-34432.406250
20154,-40554.843750
20155,-48380.015625
20156,-37540.843750
20157,-45786.871094
20158,-36022.871094
20159,-34480.714844
20160,-42243.367188
20161,-51592.835938
20162,-37587.671875
20163,-46430.566406
20164,-51858.117188
20165,-47035.003906
20166,-37561.695313
20167,-41019.398438
20168,-38485.945313
20169,-39972.179688
20170,-40093.585938
20171,-41404.171875
20172,-41725.984375
20173,-32936.941406
20174,-31763.580078
20175,-34976.035156
20176,-28227.662109
20177,-36668.050781
20178,-36618.285156
20179,-30841.392578
20180,-27461.880859
20181,-20106.609375
20182,-30025.921875
20183,-20253.019531
20184,-29552.875000
20185,-31691.966797
20186,-16470.267578
20187,-22852.632813
20188,-29274.283203
20189,-20544.382813
20190,-8906.846680
20191,-21650.945313
20192,-15503.325195
20193,-18653.964844
20194,-26115.605469
20195,-11073.730469
20196,-15039.287109
20197,-2139.471436
20198,1069.835571
20199,-14950.382813
20200,-9607.917969
20201,-7993.056641
20202,-8820.001953
20203,-1033.512817
20204,989.169067
20205,-8631.170898
20206,-1547.835693
20207,-1615.819580
20208,8116.837891
20209,-6848.569824
20210,-1829.205322
20211,1943.655762
20212,10805.874023
20213,3314.502686
20214,11687.118164
20215,19754.292969
20216,1921.854614
20217,6453.730469
20218,23105.574219
20219,5106.855469
20220,8473.816406
20221,9264.729492
20222,22879.683594
20223,24435.656250
20224,28686.970703
20225,12953.484375
20226,34802.785156
20227,25935.433594
20228,28054.070313
20229,30585.611328
20230,19544.322266
20231,31653.332031
20232,22966.160156
20233,17877.570313
20234,32513.916016
20235,39584.105469
20236,28169.398438
20237,30659.601563
20238,17880.380859
20239,39158.359375
20240,31739.445313
20241,29982.761719
20242,46124.082031
20243,44231.660156
20244,36690.050781
20245,36954.617188
20246,31696.986328
20247,54645.125000
20248,42528.578125
20249,37326.304688
20250,41468.167969
20251,40145.171875
20252,37506.269531
20253,48717.464844
20254,48675.128906
20255,38205.894531
20256,41369.054688
20257,42283.218750
20258,36024.488281
20259,45739.218750
20260,37620.351563
20261,40791.582031
20262,40252.644531
20263,54127.421875
20264,41895.164063
20265,37824.656250
20266,32409.677734
20267,33303.671875
20268,41160.066406
20269,46741.781250
20270,43621.792969
20271,41963.902344
20272,47518.714844
20273,34492.457031
20274,41050.425781
20275,39224.273438
20276,30214.847656
20277,43209.500000
20278,37373.972656
20279,32984.523438
20280,46128.941406
20281,30394.421875
20282,37771.250000
20283,54255.351563
20284,34610.554688
20285,29957.548828
20286,25275.175781
20287,28297.347656
20288,26878.462891
20289,32182.996094
20290,27169.730469
20291,20985.927734
20292,27025.943359
20293,19701.812500
20294,25717.091797
20295,22396.320313
20296,25283.177734
20297,25454.240234
20298,14739.583008
20299,17351.232422
20300,22347.058594
20301,10087.661133
20302,21586.353516
20303,15964.337891
20304,8386.000977
20305,14123.317383
20306,6719.911133
20307,3723.536621
20308,-9660.957031
20309,8763.924805
20310,5201.100586
20311,-2680.448975
20312,5909.383789
20313,8242.791016
20314,-6602.569824
20315,8654.945313
20316,-8778.700195
20317,-5641.438965
20318,-10997.012695
20319,-773.144348
20320,-3433.152832
20321,-3502.353027
20322,-6631.977539
20323,-10883.297852
20324,-14934.592773
20325,-20312.531250
20326,-11826.111328
20327,-17454.970703
20328,-12367.725586
20329,-17883.191406
20330,-16823.226563
20331,-30755.390625
20332,-16450.802734
20333,-31562.580078
20334,-19489.056641
20335,-23839.474609
20336,-21544.957031
20337,-21377.781250
20338,-30632.085938
20339,-37653.312500
20340,-31333.980469
20341,-33679.449219
20342,-24057.607422
20343,-36757.562500
20344,-21004.478516
20345,-34339.316406
20346,-26856.308594
20347,-27257.404297
20348,-34207.054688
20349,-34582.167969
20350,-37705.652344
20351,-43106.933594
20352,-48110.503906
20353,-30052.253906
20354,-44350.007813
20355,-45543.183594
20356,-47432.945313
20357,-42221.226563
20358,-31809.494141
20359,-36345.167969
20360,-41172.710938
20361,-38901.972656
20362,-41722.375000
20363,-31360.882813
20364,-47097.058594
20365,-38635.472656
20366,-43609.089844
20367,-41832.789063
20368,-48915.816406
20369,-39753.355469
20370,-40833.496094
20371,-41757.785156
20372,-52308.191406
20373,-35554.019531
20374,-40374.625000
20375,-31441.876953
20376,-38342.925781
20377,-50499.964844
20378,-47115.277344
20379,-39397.628906
20380,-31567.886719
20381,-40109.910156
20382,-32756.556641
20383,-37571.093750
20384,-32193.628906
20385,-41504.214844
20386,-32526.634766
20387,-45674.960938
20388,-37169.535156
20389,-33004.777344
20390,-34233.304688
20391,-34197.722656
20392,-28642.291016
20393,-28096.039063
20394,-28249.820313
20395,-24795.953125
20396,-24034.210938
20397,-24149.478516
20398,-37928.523438
20399,-27226.630859
20400,-32461.640625
20401,-23801.703125
20402,-18955.523438
20403,-30288.951172
20404,-32056.462891
20405,-26926.501953
20406,-24235.712891
20407,-15817.835938
20408,-29145.451172
20409,-20180.273438
20410,-26261.937500
20411,-12555.280273
20412,-16707.019531
20413,-17752.066406
20414,-15224.369141
20415,-8110.082520
20416,-8685.754883
20417,-4732.570801
20418,-2238.412598
20419,-12132.622070
20420,-3299.394043
20421,-8865.976563
20422,3889.439453
20423,-3620.070801
20424,-2612.906738
20425,6244.168457
20426,833.862122
20427,15020.412109
20428,4067.367676
20429,18367.044922
20430,4188.589844
20431,10553.801758
20432,10707.579102
20433,12071.887695
20434,12197.932617
20435,17462.785156
20436,12877.689453
20437,18646.292969
20438,19676.644531
20439,13675.250000
20440,23042.357422
20441,24173.089844
20442,15176.383789
20443,34048.859375
20444,14046.278320
20445,38151.800781
20446,31918.869141
20447,32142.431641
20448,28970.650391
20449,20093.476563
20450,32461.578125
20451,33125.171875
20452,21939.416016
20453,33677.316406
20454,27323.484375
20455,33487.464844
20456,38953.171875
20457,38796.273438
20458,41205.203125
20459,36932.113281
20460,49203.617188
20461,47904.343750
20462,45567.128906
20463,35834.253906
20464,39188.792969
20465,32217.246094
20466,39862.214844
20467,35851.707031
20468,32899.078125
20469,46268.726563
20470,33174.351563
20471,46783.937500
20472,45451.378906
20473,45250.171875
20474,46337.644531
20475,35072.898438
20476,48023.625000
20477,38599.726563
20478,40016.863281
20479,35707.675781
20480,27287.458984
20481,44697.687500
20482,48964.488281
20483,39220.000000
20484,39902.597656
20485,44627.359375
20486,45444.023438
20487,43737.636719
20488,47328.402344
20489,37274.460938
20490,31990.283203
20491,35416.011719
20492,40959.535156
20493,39190.605469
20494,37111.898438
20495,35391.718750
20496,31325.863281
20497,31994.939453
20498,26949.207031
20499,31783.955078
20500,25888.826172
20501,33519.074219
20502,14865.409180
20503,37143.031250
20504,31313.482422
20505,31061.072266
20506,29354.246094
20507,29908.423828
20508,16810.269531
20509,23595.695313
20510,24168.816406
20511,9652.930664
20512,24025.683594
20513,31148.820313
20514,22075.082031
20515,25618.728516
20516,4942.025391
20517,21614.062500
20518,8090.932617
20519,15413.123047
20520,15735.417969
20521,8813.786133
20522,10155.542969
20523,11711.916016
20524,7124.947754
20525,3824.958252
20526,14093.568359
20527,406.852783
20528,8453.312500
20529,8917.647461
20530,-2159.051514
20531,-3148.505859
20532,-1408.553223
20533,-6408.208008
20534,1857.418823
20535,384.235779
20536,-8453.086914
20537,-26159.869141
20538,-17672.417969
20539,-7254.229980
20540,-12462.931641
20541,-14097.490234
20542,-4636.814453
20543,-17000.449219
20544,-11454.682617
20545,-14906.258789
20546,-27154.406250
20547,-13570.907227
20548,-18972.921875
20549,-19741.943359
20550,-30732.730469
20551,-28018.289063
20552,-20965.587891
20553,-28531.302734
20554,-23656.009766
20555,-37626.417969
20556,-29333.685547
20557,-25461.484375
20558,-27208.943359
20559,-39498.597656
20560,-17721.511719
20561,-29770.703125
20562,-40013.542969
20563,-28247.974609
20564,-36954.523438
20565,-25852.162109
20566,-35226.046875
20567,-42625.683594
20568,-43532.921875
20569,-34839.835938
20570,-38851.097656
20571,-37573.265625
20572,-36401.296875
20573,-40581.503906
20574,-46316.601563
20575,-40404.277344
20576,-43177.027344
20577,-49661.250000
20578,-47357.093750
20579,-35506.093750
20580,-43785.394531
20581,-39973.062500
20582,-51940.730469
20583,-45286.578125
20584,-38244.347656
20585,-33896.238281
20586,-43297.117188
20587,-41984.906250
20588,-34804.042969
20589,-42780.457031
20590,-51689.566406
20591,-47119.523438
20592,-40680.820313
20593,-48217.796875
20594,-36135.820313
20595,-37764.347656
20596,-44506.656250
20597,-32931.246094
20598,-36912.937500
20599,-36191.769531
20600,-32865.125000
20601,-43754.230469
20602,-46220.175781
20603,-47363.101563
20604,-32188.964844
20605,-36613.980469
20606,-42890.820313
20607,-39190.593750
20608,-47328.832031
20609,-21736.558594
20610,-28795.259766
20611,-26114.824219
20612,-23118.105469
20613,-26056.923828
20614,-18522.224609
20615,-35799.812500
20616,-19026.949219
20617,-29013.746094
20618,-11054.293945
20619,-29736.902344
20620,-17639.611328
20621,-27721.955078
20622,-22778.402344
20623,-5909.836426
20624,-20003.304688
20625,-14060.538086
20626,-20181.964844
20627,-17558.458984
20628,-1782.443115
20629,-16638.027344
20630,-7121.363281
20631,-5583.047363
20632,1360.548950
20633,-4588.553223
20634,-6807.998535
20635,-9989.129883
20636,-884.458557
20637,167.045792
20638,-8894.777344
20639,1770.463867
20640,6956.055664
20641,10237.622070
20642,8132.190918
20643,3057.181396
20644,-2242.032227
20645,3156.741455
20646,8114.994629
20647,5533.175293
20648,23340.830078
20649,21540.115234
20650,16065.750977
20651,25736.611328
20652,25349.203125
20653,32867.050781
20654,28777.580078
20655,23138.787109
20656,21153.662109
20657,20624.033203
20658,17169.052734
20659,26298.578125
20660,16776.681641
20661,19016.652344
20662,19439.816406
20663,20447.154297
20664,30241.541016
20665,33910.968750
20666,31229.320313
20667,30813.914063
20668,35743.996094
20669,34692.878906
20670,33678.648438
20671,29757.650391
20672,35391.378906
20673,39392.847656
20674,35705.750000
20675,28712.519531
20676,41749.101563
20677,46957.101563
20678,25054.097656
20679,41703.722656
20680,40818.070313
20681,39122.441406
20682,35592.199219
20683,37540.000000
20684,36419.167969
20685,51696.722656
20686,49173.445313
20687,41187.183594
20688,38472.730469
20689,40715.406250
20690,42842.820313
20691,46207.203125
20692,45007.523438
20693,39547.789063
20694,45042.300781
20695,39202.339844
20696,44888.492188
20697,34423.703125
20698,49758.839844
20699,42273.812500
20700,51951.332031
20701,38748.445313
20702,46070.308594
20703,39476.292969
20704,35060.167969
20705,37547.882813
20706,42232.386719
20707,43643.921875
20708,32707.062500
20709,35077.175781
20710,44063.421875
20711,41121.636719
20712,40793.355469
20713,35264.906250
20714,43163.906250
20715,29325.298828
20716,35143.511719
20717,24299.474609
20718,15731.597656
20719,33821.613281
20720,29171.335938
20721,20378.632813
20722,32863.300781
20723,22621.541016
20724,19105.875000
20725,25753.501953
20726,8577.582031
20727,30977.410156
20728,18997.875000
20729,14897.197266
20730,15315.868164
20731,23770.550781
20732,21110.326172
20733,29448.927734
20734,21565.753906
20735,18587.464844
20736,13092.422852
20737,1010.634338
20738,8517.374023
20739,2958.716309
20740,13805.669922
20741,-355.720123
20742,-4475.151367
20743,-11165.836914
20744,6722.520996
20745,-5950.520996
20746,-10349.372070
20747,-2452.236816
20748,-5744.015625
20749,-1028.540894
20750,-7201.863770
20751,-4742.545898
20752,3445.062744
20753,-6582.456055
20754,-13559.298828
20755,-15375.517578
20756,-8663.218750
20757,-19992.380859
20758,-19690.652344
20759,-16116.536133
20760,-16476.689453
20761,-1562.512085
20762,-24767.859375
20763,-19269.339844
20764,-24922.767578
20765,-9357.287109
20766,-30004.548828
20767,-25159.597656
20768,-26677.632813
20769,-28969.712891
20770,-34112.093750
20771,-46095.542969
20772,-38253.468750
20773,-30712.808594
20774,-32618.232422
20775,-34895.484375
20776,-29603.964844
20777,-33604.464844
20778,-26695.513672
20779,-47306.167969
20780,-32041.384766
20781,-28854.429688
20782,-43475.472656
20783,-43006.562500
20784,-38433.101563
20785,-36682.488281
20786,-32931.910156
20787,-45678.578125
20788,-39000.851563
20789,-51162.425781
20790,-32660.111328
20791,-52025.226563
20792,-40251.019531
20793,-43087.574219
20794,-37853.195313
20795,-55474.417969
20796,-54793.250000
20797,-46686.957031
20798,-38136.312500
20799,-50145.042969
20800,-41310.578125
20801,-43375.027344
20802,-39965.582031
20803,-37221.167969
20804,-42189.203125
20805,-39289.394531
20806,-32391.642578
20807,-26849.587891
20808,-27320.404297
20809,-43449.253906
20810,-36428.468750
20811,-26646.832031
20812,-36304.082031
20813,-34035.507813
20814,-32410.048828
20815,-37058.527344
20816,-31356.673828
20817,-31589.400391
20818,-43239.492188
20819,-30972.255859
20820,-35468.898438
20821,-38116.792969
20822,-42446.191406
20823,-37807.871094
20824,-26108.734375
20825,-28659.246094
20826,-17935.390625
20827,-21858.812500
20828,-32431.283203
20829,-27286.863281
20830,-20751.353516
20831,-30677.085938
20832,-15708.746094
20833,-26009.724609
20834,-12146.051758
20835,-25725.980469
20836,-19042.287109
20837,-25262.373047
20838,-26117.863281
20839,-27657.009766
20840,-15570.361328
20841,-22156.789063
20842,-18881.810547
20843,-11829.484375
20844,-11900.315430
20845,-10908.899414
20846,-7062.606445
20847,-13881.390625
20848,-11253.166992
20849,-9791.821289
20850,-10397.632813
20851,-4905.160645
20852,-2411.717529
20853,-2308.913086
20854,9847.660156
20855,4378.559570
20856,5220.225586
20857,4001.015137
20858,3030.959961
20859,-1336.718872
20860,5825.514648
20861,8958.095703
20862,15120.042969
20863,21737.408203
20864,21243.007813
20865,15852.775391
20866,7723.166504
20867,17109.615234
20868,14900.188477
20869,11051.274414
20870,24448.615234
20871,23305.070313
20872,24762.582031
20873,22311.871094
20874,21472.005859
20875,36241.867188
20876,24895.978516
20877,23660.755859
20878,22724.365234
20879,23070.669922
20880,40235.574219
20881,32320.021484
20882,23132.714844
20883,39414.046875
20884,40093.250000
20885,36129.917969
20886,31039.228516
20887,37783.421875
20888,41300.578125
20889,29787.134766
20890,33025.324219
20891,36706.167969
20892,39698.656250
20893,39987.554688
20894,32986.875000
20895,42510.503906
20896,35446.214844
20897,42984.402344
20898,38882.984375
20899,42981.945313
20900,38928.921875
20901,38632.902344
20902,48326.828125
20903,40438.414063
20904,38856.449219
20905,54494.191406
20906,44221.957031
20907,37318.574219
20908,61496.289063
20909,36712.800781
20910,42400.019531
20911,38363.523438
20912,41736.066406
20913,46393.582031
20914,41176.042969
20915,33209.289063
20916,34101.726563
20917,28740.382813
20918,42775.601563
20919,44434.125000
20920,44545.531250
20921,48983.968750
20922,31726.310547
20923,48485.871094
20924,51284.128906
20925,36580.441406
20926,29771.871094
20927,42469.832031
20928,29475.904297
20929,41419.898438
20930,43429.328125
20931,27681.632813
20932,26026.464844
20933,22431.640625
20934,20747.630859
20935,36965.789063
20936,22810.517578
20937,33668.089844
20938,28996.796875
20939,35544.449219
20940,20953.759766
20941,16637.832031
20942,13904.907227
20943,27270.117188
20944,13962.104492
20945,27549.218750
20946,8183.103027
20947,11644.957031
20948,8383.197266
20949,27165.164063
20950,12142.030273
20951,13076.735352
20952,5566.458496
20953,13866.514648
20954,16183.918945
20955,8776.118164
20956,12178.906250
20957,11841.617188
20958,5591.933105
20959,8039.374512
20960,-7249.764160
20961,1344.771362
20962,1981.841431
20963,-1152.357788
20964,-12236.316406
20965,4629.787109
20966,-2800.375488
20967,-19667.464844
20968,-3658.272217
20969,-8663.818359
20970,-14032.886719
20971,-8667.131836
20972,-18624.175781
20973,-14184.251953
20974,-21856.662109
20975,-25098.396484
20976,-18138.148438
20977,-12851.532227
20978,-26722.574219
20979,-20207.884766
20980,-24510.035156
20981,-21312.621094
20982,-24386.914063
20983,-35557.667969
20984,-15313.493164
20985,-25450.669922
20986,-39808.199219
20987,-11796.522461
20988,-26568.675781
20989,-27962.414063
20990,-29940.587891
20991,-36447.804688
20992,-24994.982422
20993,-31780.378906
20994,-42700.484375
20995,-32409.267578
20996,-35473.476563
20997,-37941.859375
20998,-36720.496094
20999,-43760.527344
21000,-38015.660156
21001,-45267.410156
21002,-43861.210938
21003,-41659.496094
21004,-39429.855469
21005,-38527.910156
21006,-46058.296875
21007,-45873.281250
21008,-37674.175781
21009,-42913.425781
21010,-38996.816406
21011,-44741.375000
21012,-36142.500000
21013,-45936.226563
21014,-39106.105469
21015,-56019.214844
21016,-35856.312500
21017,-43365.070313
21018,-46185.121094
21019,-43243.925781
21020,-37302.632813
21021,-39865.140625
21022,-53353.789063
21023,-41541.542969
21024,-48725.152344
21025,-51632.718750
21026,-42931.839844
21027,-46079.980469
21028,-40530.773438
21029,-28063.363281
21030,-35990.042969
21031,-28167.591797
21032,-37413.414063
21033,-45268.089844
21034,-42246.621094
21035,-34406.277344
21036,-38889.996094
21037,-37222.394531
21038,-32907.300781
21039,-36440.371094
21040,-20790.212891
21041,-25997.066406
21042,-39747.691406
21043,-23815.607422
21044,-19789.031250
21045,-17880.763672
21046,-25542.228516
21047,-19080.804688
21048,-23242.847656
21049,-14515.651367
21050,-18450.603516
21051,-32653.082031
21052,-20668.082031
21053,-27045.119141
21054,-32567.523438
21055,-17983.408203
21056,-22185.365234
21057,-12287.241211
21058,-15646.133789
21059,-15888.172852
21060,-14750.492188
21061,-8174.214355
21062,-15787.111328
21063,1330.825684
21064,-7884.598633
21065,-9332.017578
21066,-9116.023438
21067,-5480.647461
21068,-3373.334229
21069,-1489.501831
21070,-3914.197266
21071,7820.001465
21072,1374.131470
21073,5652.367676
21074,-1292.443970
21075,8085.920898
21076,12783.683594
21077,7673.662598
21078,1471.431641
21079,15627.822266
21080,19161.632813
21081,12489.066406
21082,22802.429688
21083,22516.373047
21084,17984.761719
21085,24142.117188
21086,22229.113281
21087,14810.348633
21088,14995.573242
21089,26055.679688
21090,22591.681641
21091,28533.929688
21092,29578.427734
21093,20660.894531
21094,23011.820313
21095,31153.410156
21096,32323.056641
21097,34417.375000
21098,35428.796875
21099,24916.527344
21100,27169.160156
21101,36771.199219
21102,47999.394531
21103,38541.125000
21104,31580.968750
21105,33207.722656
21106,36332.699219
21107,39001.312500
21108,35070.949219
21109,30084.080078
21110,40029.890625
21111,52129.718750
21112,42922.160156
21113,38970.570313
21114,40688.957031
21115,47692.109375
21116,47229.695313
21117,40006.089844
21118,36719.523438
21119,40738.746094
21120,51587.242188
21121,47962.496094
21122,47528.140625
21123,45915.082031
21124,52149.554688
21125,40698.523438
21126,44876.617188
21127,36447.328125
21128,38147.867188
21129,49405.226563
21130,46269.179688
21131,46316.656250
21132,57513.792969
21133,39918.894531
21134,31305.232422
21135,42162.179688
21136,51733.109375
21137,46656.382813
21138,39407.765625
21139,40918.808594
21140,43030.804688
21141,27787.291016
21142,54216.757813
21143,41234.550781
21144,33021.175781
21145,40503.078125
21146,39086.386719
21147,37085.644531
21148,21087.132813
21149,29666.949219
21150,36731.644531
21151,18104.111328
21152,30724.238281
21153,36543.417969
21154,22631.257813
21155,19583.193359
21156,21133.892578
21157,23869.724609
21158,15990.805664
21159,16601.736328
21160,5462.902832
21161,19544.240234
21162,10474.107422
21163,8459.788086
21164,20430.531250
21165,18188.599609
21166,1410.980469
21167,2462.369873
21168,-1887.837280
21169,3641.437500
21170,11332.263672
21171,9505.755859
21172,2586.669434
21173,3855.181152
21174,9226.049805
21175,5418.288574
21176,-899.791382
21177,10146.737305
21178,9404.440430
21179,-15696.856445
21180,-508.638275
21181,-13458.469727
21182,-10997.546875
21183,-3684.687500
21184,-7937.788574
21185,-6959.786621
21186,744.763245
21187,-434.538940
21188,-18061.337891
21189,-8430.056641
21190,-19094.886719
21191,-23522.292969
21192,-21148.197266
21193,-26208.527344
21194,-25511.345703
21195,-33331.187500
21196,-19728.845703
21197,-22630.312500
21198,-28215.183594
21199,-32144.220703
21200,-26775.908203
21201,-25557.611328
21202,-20015.083984
21203,-13169.149414
21204,-39965.160156
21205,-26240.828125
21206,-38192.000000
21207,-37611.117188
21208,-41419.878906
21209,-41380.351563
21210,-40452.902344
21211,-33177.898438
21212,-45030.300781
21213,-28427.435547
21214,-26579.675781
21215,-46002.191406
21216,-37950.980469
21217,-35079.980469
21218,-51021.554688
21219,-56582.585938
21220,-42171.875000
21221,-30450.250000
21222,-40767.324219
21223,-47099.601563
21224,-33714.988281
21225,-47995.417969
21226,-40514.207031
21227,-42071.320313
21228,-52272.507813
21229,-38747.867188
21230,-26544.800781
21231,-42942.660156
21232,-36299.421875
21233,-46895.015625
21234,-44975.632813
21235,-36100.132813
21236,-38301.800781
21237,-29964.835938
21238,-53177.492188
21239,-42331.664063
21240,-53801.347656
21241,-41721.449219
21242,-52909.207031
21243,-30897.767578
21244,-25580.531250
21245,-37097.464844
21246,-36352.605469
21247,-39056.859375
21248,-32190.544922
21249,-37107.019531
21250,-40034.097656
21251,-28548.742188
21252,-35269.753906
21253,-29429.830078
21254,-34640.007813
21255,-35438.273438
21256,-31005.500000
21257,-31265.429688
21258,-34127.722656
21259,-20792.595703
21260,-26734.396484
21261,-38694.332031
21262,-26119.742188
21263,-28685.503906
21264,-24695.410156
21265,-24971.273438
21266,-22064.333984
21267,-24674.402344
21268,-23003.751953
21269,-12936.581055
21270,-20568.640625
21271,-15719.474609
21272,-22628.646484
21273,-18340.550781
21274,-10389.931641
21275,-13204.253906
21276,-9724.269531
21277,-8232.059570
21278,-12769.666992
21279,-6911.229004
21280,2488.740479
21281,-6445.966309
21282,-2389.248047
21283,245.220718
21284,9109.958008
21285,3491.609131
21286,-4268.967285
21287,9093.732422
21288,3070.417725
21289,10106.704102
21290,2887.373779
21291,-224.483826
21292,16216.634766
21293,8034.826660
21294,6748.048340
21295,8663.541992
21296,15883.758789
21297,23821.640625
21298,8577.345703
21299,16035.734375
21300,34073.308594
21301,34865.898438
21302,16067.085938
21303,14191.902344
21304,27485.072266
21305,28614.306641
21306,31636.140625
21307,21301.976563
21308,24158.333984
21309,33750.015625
21310,30510.050781
21311,31629.044922
21312,32650.019531
21313,23078.433594
21314,32557.222656
21315,26118.968750
21316,35774.273438
21317,39238.980469
21318,39863.031250
21319,41300.945313
21320,27620.541016
21321,46694.695313
21322,40894.636719
21323,32187.625000
21324,24192.238281
21325,50545.417969
21326,22058.691406
21327,42112.042969
21328,30929.716797
21329,46823.347656
21330,37479.148438
21331,50203.222656
21332,43431.218750
21333,37003.761719
21334,48253.156250
21335,40066.574219
21336,55462.117188
21337,39568.996094
21338,41240.136719
21339,49579.566406
21340,33399.777344
21341,37277.824219
21342,46278.539063
21343,44672.367188
21344,59112.898438
21345,42499.941406
21346,43893.250000
21347,43950.457031
21348,39740.500000
21349,29149.845703
21350,37479.386719
21351,40189.535156
21352,42311.253906
21353,32821.078125
21354,41185.316406
21355,35689.210938
21356,34814.871094
21357,36837.992188
21358,44504.691406
21359,33513.726563
21360,31125.519531
21361,41648.031250
21362,44097.308594
21363,31943.546875
21364,37750.140625
21365,25855.015625
21366,43394.496094
21367,20733.125000
21368,43185.121094
21369,9048.553711
21370,28142.753906
21371,17618.558594
21372,19607.843750
21373,23181.166016
21374,23608.388672
21375,16378.497070
21376,24644.367188
21377,16262.276367
21378,11373.634766
21379,28367.984375
21380,15601.071289
21381,13584.533203
21382,10811.939453
21383,16657.041016
21384,-689.501038
21385,16474.519531
21386,13636.916992
21387,8676.907227
21388,13753.633789
